-12.8016 9.4336 0 1.13446 1 0.0997242 1 1
-12.7595 9.52398 0 1.13446 1 0.0997242 1 1
-12.7173 9.61436 0 1.13446 1 0.0997242 1 1
-12.6752 9.70474 0 1.13446 1 0.0997242 1 1
-12.633 9.79512 0 1.13446 1 0.0997242 1 1
-12.5909 9.8855 0 1.13446 1 0.0997242 1 1
-12.5488 9.97588 0 1.13446 1 0.0997242 1 1
-12.5066 10.0663 0 1.13446 1 0.0997242 1 1
-12.4645 10.1566 0 1.13446 1 0.0997242 1 1
-12.4223 10.247 0 1.13446 1 0.0997242 1 1
-12.3802 10.3374 0 1.13446 1 0.0997242 1 1
-12.338 10.4278 0 1.13446 1 0.0997242 1 1
-12.2959 10.5182 0 1.13446 1 0.0997242 1 1
-12.2537 10.6086 0 1.13446 1 0.0997242 1 1
-12.2116 10.6989 0 1.13446 1 0.0997242 1 1
-12.1694 10.7893 0 1.13446 1 0.0997242 1 1
-12.1273 10.8797 0 1.13446 1 0.0997242 1 1
-12.0852 10.9701 0 1.13446 1 0.0997242 1 1
-12.043 11.0605 0 1.13446 1 0.0997242 1 1
-12.0009 11.1508 0 1.13446 1 0.0997242 1 1
-11.9587 11.2412 0 1.13446 1 0.0997242 1 1
-11.9166 11.3316 0 1.13446 1 0.0997242 1 1
-11.8744 11.422 0 1.13446 1 0.0997242 1 1
-11.8323 11.5124 0 1.13446 1 0.0997242 1 1
-11.7901 11.6027 0 1.13446 1 0.0997242 1 1
-11.748 11.6931 0 1.13446 1 0.0997242 1 1
-11.7058 11.7835 0 1.13446 1 0.0997242 1 1
-11.6637 11.8739 0 1.13446 1 0.0997242 1 1
-11.6216 11.9643 0 1.13446 1 0.0997242 1 1
-11.5794 12.0546 0 1.13446 1 0.0997242 1 1
-11.5373 12.145 0 1.13446 1 0.0997242 1 1
-11.4951 12.2354 0 1.13446 1 0.0997242 1 1
-11.453 12.3258 0 1.13446 1 0.0997242 1 1
-11.4108 12.4162 0 1.13446 1 0.0997242 1 1
-11.3687 12.5065 0 1.13446 1 0.0997242 1 1
-11.3265 12.5969 0 1.13446 1 0.0997242 1 1
-11.2844 12.6873 0 1.13446 1 0.0997242 1 1
-11.2422 12.7777 0 1.13446 1 0.0997242 1 1
-11.2001 12.8681 0 1.13446 1 0.0997242 1 1
-11.158 12.9585 0 1.13446 1 0.0997242 1 1
-11.1158 13.0488 0 1.13446 1 0.0997242 1 1
-11.0737 13.1392 0 1.13446 1 0.0997242 1 1
-11.0315 13.2296 0 1.13446 1 0.0997242 1 1
-10.9894 13.32 0 1.13446 1 0.0997242 1 1
-10.9472 13.4104 0 1.13446 1 0.0997242 1 1
-10.9051 13.5007 0 1.13446 1 0.0997242 1 1
-10.8629 13.5911 0 1.13446 1 0.0997242 1 1
-10.8208 13.6815 0 1.13446 1 0.0997242 1 1
-10.7786 13.7719 0 1.13446 1 0.0997242 1 1
-10.7365 13.8623 0 1.13446 1 0.0997242 1 1
-10.6944 13.9526 0 1.13446 1 0.0997242 1 1
-10.6522 14.043 0 1.13446 1 0.0997242 1 1
-10.6101 14.1334 0 1.13446 1 0.0997242 1 1
-10.5679 14.2238 0 1.13446 1 0.0997242 1 1
-10.5258 14.3142 0 1.13446 1 0.0997242 1 1
-10.4836 14.4045 0 1.13446 1 0.0997242 1 1
-10.4415 14.4949 0 1.13446 1 0.0997242 1 1
-10.3993 14.5853 0 1.13446 1 0.0997242 1 1
-10.3572 14.6757 0 1.13446 1 0.0997242 1 1
-10.3151 14.7661 0 1.13446 1 0.0997242 1 1
-10.2729 14.8564 0 1.13446 1 0.0997242 1 1
-10.2308 14.9468 0 1.13446 1 0.0997242 1 1
-10.1886 15.0372 0 1.13446 1 0.0997242 1 1
-10.1465 15.1276 0 1.13446 1 0.0997242 1 1
-10.1043 15.218 0 1.13446 1 0.0997242 1 1
-10.0622 15.3084 0 1.13446 1 0.0997242 1 1
-10.02 15.3987 0 1.13446 1 0.0997242 1 1
-9.97789 15.4891 0 1.13446 1 0.0997242 1 1
-9.93574 15.5795 0 1.13446 1 0.0997242 1 1
-9.8936 15.6699 0 1.13446 1 0.0997242 1 1
-9.85145 15.7603 0 1.13446 1 0.0997242 1 1
-9.80931 15.8506 0 1.13446 1 0.0997242 1 1
-9.76716 15.941 0 1.13446 1 0.0997242 1 1
-9.72502 16.0314 0 1.13446 1 0.0997242 1 1
-9.68287 16.1218 0 1.13446 1 0.0997242 1 1
-9.64073 16.2122 0 1.13446 1 0.0997242 1 1
-9.59858 16.3025 0 1.13446 1 0.0997242 1 1
-9.55644 16.3929 0 1.13446 1 0.0997242 1 1
-9.51429 16.4833 0 1.13446 1 0.100285 1 2
-9.42047 16.4479 0 5.91652 1 0.100285 1 2
-9.32665 16.4125 0 5.9222 1 0.100285 1 2
-9.23283 16.377 0 5.9222 1 0.100285 1 2
-9.13901 16.3416 0 5.9222 1 0.100285 1 2
-9.04519 16.3062 0 5.9222 1 0.100285 1 2
-8.95136 16.2708 0 5.9222 1 0.100285 1 2
-8.85754 16.2354 0 5.9222 1 0.100285 1 2
-8.76372 16.1999 0 5.9222 1 0.100285 1 2
-8.6699 16.1645 0 5.9222 1 0.100285 1 2
-8.57608 16.1291 0 5.9222 1 0.100285 1 2
-8.48226 16.0937 0 5.9222 1 0.100285 1 2
-8.38844 16.0583 0 5.9222 1 0.100285 1 2
-8.29462 16.0228 0 5.9222 1 0.100285 1 2
-8.2008 15.9874 0 5.9222 1 0.100285 1 2
-8.10698 15.952 0 5.9222 1 0.100285 1 2
-8.01316 15.9166 0 5.9222 1 0.100285 1 2
-7.91933 15.8812 0 5.9222 1 0.100285 1 2
-7.82551 15.8457 0 5.9222 1 0.100285 1 2
-7.73169 15.8103 0 5.96632 1 0.100285 1 2
-7.63787 15.7749 0 4.27606 1 0.100523 1 1
-7.68035 15.6838 0 4.27606 1 0.100523 1 1
-7.72284 15.5927 0 4.27606 1 0.100523 1 1
-7.76532 15.5016 0 4.27606 1 0.100523 1 1
-7.8078 15.4105 0 4.27606 1 0.100523 1 1
-7.85029 15.3194 0 4.27606 1 0.100523 1 1
-7.89277 15.2283 0 4.27606 1 0.100523 1 1
-7.93525 15.1372 0 4.27606 1 0.100523 1 1
-7.97774 15.0461 0 4.27606 1 0.100523 1 1
-8.02022 14.9549 0 4.27606 1 0.100523 1 1
-8.0627 14.8638 0 4.27606 1 0.100523 1 1
-8.10518 14.7727 0 4.27606 1 0.100523 1 1
-8.14767 14.6816 0 4.27606 1 0.100523 1 1
-8.19015 14.5905 0 4.27606 1 0.100523 1 1
-8.23263 14.4994 0 4.27606 1 0.100523 1 1
-8.27512 14.4083 0 4.27606 1 0.100523 1 1
-8.3176 14.3172 0 4.27606 1 0.100523 1 1
-8.36008 14.2261 0 4.27606 1 0.100523 1 1
-8.40256 14.135 0 4.27606 1 0.100523 1 1
-8.44505 14.0439 0 4.27606 1 0.100523 1 1
-8.48753 13.9528 0 4.27606 1 0.100523 1 1
-8.53001 13.8617 0 4.27606 1 0.100523 1 1
-8.5725 13.7706 0 4.27606 1 0.100523 1 1
-8.61498 13.6795 0 4.27606 1 0.100523 1 1
-8.65746 13.5884 0 4.27606 1 0.100523 1 1
-8.69995 13.4973 0 4.27606 1 0.100523 1 1
-8.74243 13.4062 0 4.27606 1 0.100523 1 1
-8.78491 13.3151 0 4.27606 1 0.100523 1 1
-8.82739 13.224 0 4.27606 1 0.100523 1 1
-8.86988 13.1329 0 4.27606 1 0.100523 1 1
-8.91236 13.0417 0 4.27606 1 0.100523 1 1
-8.95484 12.9506 0 4.27606 1 0.100523 1 1
-8.99733 12.8595 0 4.27606 1 0.100523 1 1
-9.03981 12.7684 0 4.27606 1 0.100523 1 1
-9.08229 12.6773 0 4.27606 1 0.100523 1 1
-9.12477 12.5862 0 4.27606 1 0.100523 1 1
-9.16726 12.4951 0 4.27606 1 0.100523 1 1
-9.20974 12.404 0 4.27606 1 0.100523 1 1
-9.25222 12.3129 0 4.27606 1 0.100523 1 1
-9.29471 12.2218 0 4.27606 1 0.100523 1 1
-9.33719 12.1307 0 4.27606 1 0.100523 1 1
-9.37967 12.0396 0 4.27606 1 0.100523 1 1
-9.42216 11.9485 0 4.27606 1 0.100523 1 1
-9.46464 11.8574 0 4.27606 1 0.100523 1 1
-9.50712 11.7663 0 4.27606 1 0.100523 1 1
-9.5496 11.6752 0 4.27606 1 0.100523 1 1
-9.59209 11.5841 0 4.27606 1 0.100523 1 1
-9.63457 11.493 0 4.27606 1 0.100523 1 1
-9.67705 11.4019 0 4.27606 1 0.100523 1 1
-9.71954 11.3108 0 4.27606 1 0.100523 1 1
-9.76202 11.2196 0 4.27606 1 0.100523 1 1
-9.8045 11.1285 0 4.27606 1 0.100523 1 1
-9.84698 11.0374 0 4.27606 1 0.100523 1 1
-9.88947 10.9463 0 4.27606 1 0.100523 1 1
-9.93195 10.8552 0 4.27606 1 0.100523 1 1
